"month","year","day_type","entry_station","exit_station","avg_trips","date"
9,2013,"Weekday","MT","SH",362.35,2013-09-01
9,2013,"Weekday","MT","UC",721.6,2013-09-01
9,2013,"Weekday","MT","FM",1364.2,2013-09-01
9,2013,"Weekday","MT","CN",919.45,2013-09-01
9,2013,"Weekday","MT","PH",1518.7,2013-09-01
9,2013,"Weekday","MT","WC",1252.35,2013-09-01
9,2013,"Weekday","MT","LF",887.85,2013-09-01
9,2013,"Weekday","MT","OR",710.05,2013-09-01
9,2013,"Weekday","MT","RR",1290.4,2013-09-01
9,2013,"Weekday","MT","OW",1255.45,2013-09-01
9,2013,"Weekday","MT","EM",128.55,2013-09-01
9,2013,"Weekday","MT","MT",122.4,2013-09-01
9,2013,"Weekday","MT","PL",301.55,2013-09-01
9,2013,"Weekday","MT","CC",475.65,2013-09-01
9,2013,"Weekday","MT","16",1360.15,2013-09-01
9,2013,"Weekday","MT","24",1855.55,2013-09-01
9,2013,"Weekday","MT","GP",1430.7,2013-09-01
9,2013,"Weekday","MT","BP",1799,2013-09-01
9,2013,"Weekday","MT","DC",1573.05,2013-09-01
9,2013,"Weekday","MT","CM",922.9,2013-09-01
9,2013,"Weekday","MT","CV",478.5,2013-09-01
9,2013,"Weekday","MT","ED",1410.25,2013-09-01
9,2013,"Weekday","MT","NC",485.3,2013-09-01
9,2013,"Weekday","MT","WP",653.15,2013-09-01
9,2013,"Weekday","MT","SS",719.95,2013-09-01
9,2013,"Weekday","MT","SB",618.95,2013-09-01
9,2013,"Weekday","MT","SO",589.7,2013-09-01
9,2013,"Weekday","MT","MB",1291.2,2013-09-01
9,2013,"Weekday","MT","WD",654.75,2013-09-01
9,2013,"Weekday","PL","RM",414.85,2013-09-01
9,2013,"Weekday","PL","EN",967.1,2013-09-01
9,2013,"Weekday","PL","EP",401.95,2013-09-01
9,2013,"Weekday","PL","NB",455.75,2013-09-01
9,2013,"Weekday","PL","BK",997.55,2013-09-01
9,2013,"Weekday","PL","AS",492.85,2013-09-01
9,2013,"Weekday","PL","MA",927.6,2013-09-01
9,2013,"Weekday","PL","19",857.8,2013-09-01
9,2013,"Weekday","PL","12",983.15,2013-09-01
9,2013,"Weekday","PL","LM",684.2,2013-09-01
9,2013,"Weekday","PL","FV",922.95,2013-09-01
9,2013,"Weekday","PL","CL",631.55,2013-09-01
9,2013,"Weekday","PL","SL",559.3,2013-09-01
9,2013,"Weekday","PL","BF",528.25,2013-09-01
9,2013,"Weekday","PL","HY",367.9,2013-09-01
9,2013,"Weekday","PL","SH",259.1,2013-09-01
9,2013,"Weekday","PL","UC",417.85,2013-09-01
9,2013,"Weekday","PL","FM",679.75,2013-09-01
9,2013,"Weekday","PL","CN",522.6,2013-09-01
9,2013,"Weekday","PL","PH",627.15,2013-09-01
9,2013,"Weekday","PL","WC",554.9,2013-09-01
9,2013,"Weekday","PL","LF",312.15,2013-09-01
9,2013,"Weekday","PL","OR",228.05,2013-09-01
9,2013,"Weekday","PL","RR",647.9,2013-09-01
9,2013,"Weekday","PL","OW",900.6,2013-09-01
9,2013,"Weekday","PL","EM",538.55,2013-09-01
9,2013,"Weekday","PL","MT",196.6,2013-09-01
9,2013,"Weekday","PL","PL",127.4,2013-09-01
9,2013,"Weekday","PL","CC",337.05,2013-09-01
9,2013,"Weekday","PL","16",1724.6,2013-09-01
9,2013,"Weekday","PL","24",2205.45,2013-09-01
9,2013,"Weekday","PL","GP",1437.3,2013-09-01
9,2013,"Weekday","PL","BP",3134.2,2013-09-01
9,2013,"Weekday","PL","DC",1542.35,2013-09-01
9,2013,"Weekday","PL","CM",796.05,2013-09-01
9,2013,"Weekday","PL","CV",267,2013-09-01
9,2013,"Weekday","PL","ED",704.95,2013-09-01
9,2013,"Weekday","PL","NC",271.75,2013-09-01
9,2013,"Weekday","PL","WP",566.3,2013-09-01
9,2013,"Weekday","PL","SS",515.25,2013-09-01
9,2013,"Weekday","PL","SB",482.5,2013-09-01
9,2013,"Weekday","PL","SO",1426.45,2013-09-01
9,2013,"Weekday","PL","MB",818.7,2013-09-01
9,2013,"Weekday","PL","WD",325.1,2013-09-01
9,2013,"Weekday","CC","RM",306.25,2013-09-01
9,2013,"Weekday","CC","EN",747.45,2013-09-01
9,2013,"Weekday","CC","EP",387.45,2013-09-01
9,2013,"Weekday","CC","NB",490.55,2013-09-01
9,2013,"Weekday","CC","BK",845.1,2013-09-01
9,2013,"Weekday","CC","AS",517,2013-09-01
9,2013,"Weekday","CC","MA",871.3,2013-09-01
9,2013,"Weekday","CC","19",884.1,2013-09-01
9,2013,"Weekday","CC","12",904.6,2013-09-01
9,2013,"Weekday","CC","LM",569.7,2013-09-01
9,2013,"Weekday","CC","FV",769.9,2013-09-01
9,2013,"Weekday","CC","CL",489.2,2013-09-01
9,2013,"Weekday","CC","SL",459.2,2013-09-01
9,2013,"Weekday","CC","BF",390.8,2013-09-01
9,2013,"Weekday","CC","HY",292.7,2013-09-01
9,2013,"Weekday","CC","SH",229.1,2013-09-01
9,2013,"Weekday","CC","UC",267.1,2013-09-01
9,2013,"Weekday","CC","FM",412.9,2013-09-01
9,2013,"Weekday","CC","CN",457.6,2013-09-01
9,2013,"Weekday","CC","PH",506.15,2013-09-01
9,2013,"Weekday","CC","WC",411.3,2013-09-01
9,2013,"Weekday","CC","LF",244.95,2013-09-01
9,2013,"Weekday","CC","OR",214.2,2013-09-01
9,2013,"Weekday","CC","RR",619.45,2013-09-01
9,2013,"Weekday","CC","OW",697,2013-09-01
9,2013,"Weekday","CC","EM",547.2,2013-09-01
9,2013,"Weekday","CC","MT",500.3,2013-09-01
9,2013,"Weekday","CC","PL",384,2013-09-01
9,2013,"Weekday","CC","CC",74.2,2013-09-01
9,2013,"Weekday","CC","16",819.65,2013-09-01
9,2013,"Weekday","CC","24",1201.45,2013-09-01
9,2013,"Weekday","CC","GP",719.2,2013-09-01
9,2013,"Weekday","CC","BP",1543.2,2013-09-01
9,2013,"Weekday","CC","DC",751,2013-09-01
9,2013,"Weekday","CC","CM",493.6,2013-09-01
9,2013,"Weekday","CC","CV",225.95,2013-09-01
9,2013,"Weekday","CC","ED",539.25,2013-09-01
9,2013,"Weekday","CC","NC",241.85,2013-09-01
9,2013,"Weekday","CC","WP",536.85,2013-09-01
9,2013,"Weekday","CC","SS",360.8,2013-09-01
9,2013,"Weekday","CC","SB",344.85,2013-09-01
9,2013,"Weekday","CC","SO",613.3,2013-09-01
9,2013,"Weekday","CC","MB",499.5,2013-09-01
9,2013,"Weekday","CC","WD",235.2,2013-09-01
9,2013,"Weekday","16","RM",147.15,2013-09-01
9,2013,"Weekday","16","EN",215.15,2013-09-01
9,2013,"Weekday","16","EP",106.25,2013-09-01
9,2013,"Weekday","16","NB",159.05,2013-09-01
9,2013,"Weekday","16","BK",401.35,2013-09-01
9,2013,"Weekday","16","AS",239.95,2013-09-01
9,2013,"Weekday","16","MA",381.7,2013-09-01
9,2013,"Weekday","16","19",377.45,2013-09-01
9,2013,"Weekday","16","12",317.6,2013-09-01
9,2013,"Weekday","16","LM",225.45,2013-09-01
9,2013,"Weekday","16","FV",290.35,2013-09-01
9,2013,"Weekday","16","CL",146.2,2013-09-01
9,2013,"Weekday","16","SL",113.6,2013-09-01
9,2013,"Weekday","16","BF",111.2,2013-09-01
9,2013,"Weekday","16","HY",87.15,2013-09-01
9,2013,"Weekday","16","SH",66.45,2013-09-01
9,2013,"Weekday","16","UC",73.45,2013-09-01
9,2013,"Weekday","16","FM",106.2,2013-09-01
9,2013,"Weekday","16","CN",95.8,2013-09-01
9,2013,"Weekday","16","PH",109.9,2013-09-01
9,2013,"Weekday","16","WC",86.45,2013-09-01
9,2013,"Weekday","16","LF",49,2013-09-01
9,2013,"Weekday","16","OR",40.2,2013-09-01
9,2013,"Weekday","16","RR",217.15,2013-09-01
9,2013,"Weekday","16","OW",263.85,2013-09-01
9,2013,"Weekday","16","EM",1098.25,2013-09-01
9,2013,"Weekday","16","MT",1407.7,2013-09-01
9,2013,"Weekday","16","PL",1467.2,2013-09-01
9,2013,"Weekday","16","CC",741.55,2013-09-01
9,2013,"Weekday","16","16",31.7,2013-09-01
9,2013,"Weekday","16","24",292.85,2013-09-01
9,2013,"Weekday","16","GP",367.8,2013-09-01
9,2013,"Weekday","16","BP",766,2013-09-01
9,2013,"Weekday","16","DC",316.65,2013-09-01
9,2013,"Weekday","16","CM",158.45,2013-09-01
9,2013,"Weekday","16","CV",54.5,2013-09-01
9,2013,"Weekday","16","ED",127.55,2013-09-01
9,2013,"Weekday","16","NC",60.8,2013-09-01
9,2013,"Weekday","16","WP",167.35,2013-09-01
9,2013,"Weekday","16","SS",118.25,2013-09-01
9,2013,"Weekday","16","SB",136.6,2013-09-01
9,2013,"Weekday","16","SO",242,2013-09-01
9,2013,"Weekday","16","MB",240.65,2013-09-01
9,2013,"Weekday","16","WD",49.25,2013-09-01
9,2013,"Weekday","24","RM",148,2013-09-01
9,2013,"Weekday","24","EN",206.5,2013-09-01
9,2013,"Weekday","24","EP",59.5,2013-09-01
9,2013,"Weekday","24","NB",103.75,2013-09-01
9,2013,"Weekday","24","BK",373.5,2013-09-01
9,2013,"Weekday","24","AS",142.9,2013-09-01
9,2013,"Weekday","24","MA",252.45,2013-09-01
9,2013,"Weekday","24","19",310.3,2013-09-01
9,2013,"Weekday","24","12",301.45,2013-09-01
9,2013,"Weekday","24","LM",142.85,2013-09-01
9,2013,"Weekday","24","FV",232.55,2013-09-01
9,2013,"Weekday","24","CL",139.75,2013-09-01
9,2013,"Weekday","24","SL",86.35,2013-09-01
9,2013,"Weekday","24","BF",79.05,2013-09-01
9,2013,"Weekday","24","HY",59,2013-09-01
9,2013,"Weekday","24","SH",48.6,2013-09-01
9,2013,"Weekday","24","UC",32.8,2013-09-01
9,2013,"Weekday","24","FM",44.8,2013-09-01
9,2013,"Weekday","24","CN",80.1,2013-09-01
9,2013,"Weekday","24","PH",63.1,2013-09-01
9,2013,"Weekday","24","WC",67.1,2013-09-01
9,2013,"Weekday","24","LF",27.2,2013-09-01
9,2013,"Weekday","24","OR",23.5,2013-09-01
9,2013,"Weekday","24","RR",122.2,2013-09-01
9,2013,"Weekday","24","OW",165.95,2013-09-01
9,2013,"Weekday","24","EM",1732,2013-09-01
9,2013,"Weekday","24","MT",2266.95,2013-09-01
9,2013,"Weekday","24","PL",1906.1,2013-09-01
9,2013,"Weekday","24","CC",1145.65,2013-09-01
9,2013,"Weekday","24","16",297.2,2013-09-01
9,2013,"Weekday","24","24",46.9,2013-09-01
9,2013,"Weekday","24","GP",327.85,2013-09-01
9,2013,"Weekday","24","BP",917.85,2013-09-01
9,2013,"Weekday","24","DC",354.75,2013-09-01
9,2013,"Weekday","24","CM",164.85,2013-09-01
9,2013,"Weekday","24","CV",31,2013-09-01
9,2013,"Weekday","24","ED",76.5,2013-09-01
9,2013,"Weekday","24","NC",41.2,2013-09-01
9,2013,"Weekday","24","WP",126.3,2013-09-01
9,2013,"Weekday","24","SS",102.35,2013-09-01
9,2013,"Weekday","24","SB",155,2013-09-01
9,2013,"Weekday","24","SO",229.4,2013-09-01
9,2013,"Weekday","24","MB",235.9,2013-09-01
9,2013,"Weekday","24","WD",31.5,2013-09-01
9,2013,"Weekday","GP","RM",42.6,2013-09-01
9,2013,"Weekday","GP","EN",74.45,2013-09-01
9,2013,"Weekday","GP","EP",26.45,2013-09-01
9,2013,"Weekday","GP","NB",42.75,2013-09-01
9,2013,"Weekday","GP","BK",164.35,2013-09-01
9,2013,"Weekday","GP","AS",41.8,2013-09-01
9,2013,"Weekday","GP","MA",89.8,2013-09-01
9,2013,"Weekday","GP","19",149.25,2013-09-01
9,2013,"Weekday","GP","12",176.9,2013-09-01
9,2013,"Weekday","GP","LM",66.35,2013-09-01
9,2013,"Weekday","GP","FV",68.65,2013-09-01
9,2013,"Weekday","GP","CL",61,2013-09-01
9,2013,"Weekday","GP","SL",42,2013-09-01
9,2013,"Weekday","GP","BF",27.45,2013-09-01
9,2013,"Weekday","GP","HY",26.4,2013-09-01
9,2013,"Weekday","GP","SH",12.25,2013-09-01
9,2013,"Weekday","GP","UC",15.6,2013-09-01
9,2013,"Weekday","GP","FM",31.1,2013-09-01
9,2013,"Weekday","GP","CN",39.9,2013-09-01
9,2013,"Weekday","GP","PH",80.35,2013-09-01
9,2013,"Weekday","GP","WC",50.65,2013-09-01
9,2013,"Weekday","GP","LF",23.35,2013-09-01
9,2013,"Weekday","GP","OR",30.2,2013-09-01
9,2013,"Weekday","GP","RR",68.3,2013-09-01
9,2013,"Weekday","GP","OW",46.45,2013-09-01
9,2013,"Weekday","GP","EM",1285,2013-09-01
9,2013,"Weekday","GP","MT",1783.45,2013-09-01
9,2013,"Weekday","GP","PL",1221.85,2013-09-01
9,2013,"Weekday","GP","CC",790.45,2013-09-01
9,2013,"Weekday","GP","16",389.65,2013-09-01
9,2013,"Weekday","GP","24",327.55,2013-09-01
9,2013,"Weekday","GP","GP",23.9,2013-09-01
9,2013,"Weekday","GP","BP",164.5,2013-09-01
9,2013,"Weekday","GP","DC",89.4,2013-09-01
9,2013,"Weekday","GP","CM",67.55,2013-09-01
9,2013,"Weekday","GP","CV",16.55,2013-09-01
9,2013,"Weekday","GP","ED",51.25,2013-09-01
9,2013,"Weekday","GP","NC",17.1,2013-09-01
9,2013,"Weekday","GP","WP",61.9,2013-09-01
9,2013,"Weekday","GP","SS",39.75,2013-09-01
9,2013,"Weekday","GP","SB",71.8,2013-09-01
9,2013,"Weekday","GP","SO",110.65,2013-09-01
9,2013,"Weekday","GP","MB",153.2,2013-09-01
9,2013,"Weekday","GP","WD",20.6,2013-09-01
9,2013,"Weekday","BP","RM",80.55,2013-09-01
9,2013,"Weekday","BP","EN",136.8,2013-09-01
9,2013,"Weekday","BP","EP",48.8,2013-09-01
9,2013,"Weekday","BP","NB",40.8,2013-09-01
9,2013,"Weekday","BP","BK",150.55,2013-09-01
9,2013,"Weekday","BP","AS",62.4,2013-09-01
9,2013,"Weekday","BP","MA",117.9,2013-09-01
9,2013,"Weekday","BP","19",137.85,2013-09-01
9,2013,"Weekday","BP","12",194.65,2013-09-01
9,2013,"Weekday","BP","LM",113.75,2013-09-01
9,2013,"Weekday","BP","FV",130.1,2013-09-01
9,2013,"Weekday","BP","CL",82.15,2013-09-01
9,2013,"Weekday","BP","SL",74.9,2013-09-01
9,2013,"Weekday","BP","BF",55.85,2013-09-01
9,2013,"Weekday","BP","HY",51.85,2013-09-01
9,2013,"Weekday","BP","SH",25.85,2013-09-01
9,2013,"Weekday","BP","UC",30.3,2013-09-01
9,2013,"Weekday","BP","FM",41.65,2013-09-01
9,2013,"Weekday","BP","CN",59.6,2013-09-01
9,2013,"Weekday","BP","PH",49.1,2013-09-01
9,2013,"Weekday","BP","WC",46.45,2013-09-01
9,2013,"Weekday","BP","LF",14.85,2013-09-01
9,2013,"Weekday","BP","OR",18.65,2013-09-01
9,2013,"Weekday","BP","RR",60.3,2013-09-01
9,2013,"Weekday","BP","OW",84.95,2013-09-01
9,2013,"Weekday","BP","EM",1573.05,2013-09-01
9,2013,"Weekday","BP","MT",2814.55,2013-09-01
9,2013,"Weekday","BP","PL",2589.35,2013-09-01
9,2013,"Weekday","BP","CC",1648.7,2013-09-01
9,2013,"Weekday","BP","16",830.6,2013-09-01
9,2013,"Weekday","BP","24",907.45,2013-09-01
9,2013,"Weekday","BP","GP",166.5,2013-09-01
9,2013,"Weekday","BP","BP",59.65,2013-09-01
9,2013,"Weekday","BP","DC",197.95,2013-09-01
9,2013,"Weekday","BP","CM",167.65,2013-09-01
9,2013,"Weekday","BP","CV",17.3,2013-09-01
9,2013,"Weekday","BP","ED",66.1,2013-09-01
9,2013,"Weekday","BP","NC",25.3,2013-09-01
9,2013,"Weekday","BP","WP",88.15,2013-09-01
9,2013,"Weekday","BP","SS",118.85,2013-09-01
9,2013,"Weekday","BP","SB",153.65,2013-09-01
9,2013,"Weekday","BP","SO",108.5,2013-09-01
9,2013,"Weekday","BP","MB",205.1,2013-09-01
9,2013,"Weekday","BP","WD",20.3,2013-09-01
9,2013,"Weekday","DC","RM",104.7,2013-09-01
9,2013,"Weekday","DC","EN",232.2,2013-09-01
9,2013,"Weekday","DC","EP",76.25,2013-09-01
9,2013,"Weekday","DC","NB",58.95,2013-09-01
9,2013,"Weekday","DC","BK",199.1,2013-09-01
9,2013,"Weekday","DC","AS",77.85,2013-09-01
9,2013,"Weekday","DC","MA",133.25,2013-09-01
9,2013,"Weekday","DC","19",179,2013-09-01
9,2013,"Weekday","DC","12",213.45,2013-09-01
9,2013,"Weekday","DC","LM",171.45,2013-09-01
9,2013,"Weekday","DC","FV",201.7,2013-09-01
9,2013,"Weekday","DC","CL",151.45,2013-09-01
9,2013,"Weekday","DC","SL",118.1,2013-09-01
9,2013,"Weekday","DC","BF",128.2,2013-09-01
9,2013,"Weekday","DC","HY",71.85,2013-09-01
9,2013,"Weekday","DC","SH",79.8,2013-09-01
9,2013,"Weekday","DC","UC",106.7,2013-09-01
9,2013,"Weekday","DC","FM",142.7,2013-09-01
9,2013,"Weekday","DC","CN",139.25,2013-09-01
9,2013,"Weekday","DC","PH",135.15,2013-09-01
9,2013,"Weekday","DC","WC",100.1,2013-09-01
9,2013,"Weekday","DC","LF",33.8,2013-09-01
9,2013,"Weekday","DC","OR",33.85,2013-09-01
9,2013,"Weekday","DC","RR",64.05,2013-09-01
9,2013,"Weekday","DC","OW",84.4,2013-09-01
9,2013,"Weekday","DC","EM",1336.1,2013-09-01
9,2013,"Weekday","DC","MT",1784.8,2013-09-01
9,2013,"Weekday","DC","PL",1327.4,2013-09-01
9,2013,"Weekday","DC","CC",740.1,2013-09-01
9,2013,"Weekday","DC","16",313,2013-09-01
9,2013,"Weekday","DC","24",322.35,2013-09-01
9,2013,"Weekday","DC","GP",77.45,2013-09-01
9,2013,"Weekday","DC","BP",172.1,2013-09-01
9,2013,"Weekday","DC","DC",28.8,2013-09-01
9,2013,"Weekday","DC","CM",63.85,2013-09-01
9,2013,"Weekday","DC","CV",49.95,2013-09-01
9,2013,"Weekday","DC","ED",172.3,2013-09-01
9,2013,"Weekday","DC","NC",97.6,2013-09-01
9,2013,"Weekday","DC","WP",145.3,2013-09-01
9,2013,"Weekday","DC","SS",98.95,2013-09-01
9,2013,"Weekday","DC","SB",173.75,2013-09-01
9,2013,"Weekday","DC","SO",189.65,2013-09-01
9,2013,"Weekday","DC","MB",346.2,2013-09-01
9,2013,"Weekday","DC","WD",68.55,2013-09-01
9,2013,"Weekday","CM","RM",18.6,2013-09-01
9,2013,"Weekday","CM","EN",35.25,2013-09-01
9,2013,"Weekday","CM","EP",7.55,2013-09-01
9,2013,"Weekday","CM","NB",8.95,2013-09-01
9,2013,"Weekday","CM","BK",42.45,2013-09-01
9,2013,"Weekday","CM","AS",14.2,2013-09-01
9,2013,"Weekday","CM","MA",34.95,2013-09-01
9,2013,"Weekday","CM","19",69.6,2013-09-01
9,2013,"Weekday","CM","12",112.3,2013-09-01
9,2013,"Weekday","CM","LM",7.55,2013-09-01
9,2013,"Weekday","CM","FV",15.85,2013-09-01
9,2013,"Weekday","CM","CL",16.45,2013-09-01
9,2013,"Weekday","CM","SL",11.2,2013-09-01
9,2013,"Weekday","CM","BF",11.1,2013-09-01
9,2013,"Weekday","CM","HY",8.75,2013-09-01
9,2013,"Weekday","CM","SH",7.95,2013-09-01
9,2013,"Weekday","CM","UC",8.75,2013-09-01
9,2013,"Weekday","CM","FM",8.65,2013-09-01
9,2013,"Weekday","CM","CN",31.35,2013-09-01
9,2013,"Weekday","CM","PH",17.75,2013-09-01
9,2013,"Weekday","CM","WC",25.3,2013-09-01
9,2013,"Weekday","CM","LF",6.25,2013-09-01
9,2013,"Weekday","CM","OR",5.7,2013-09-01
9,2013,"Weekday","CM","RR",7.1,2013-09-01
9,2013,"Weekday","CM","OW",13.4,2013-09-01
9,2013,"Weekday","CM","EM",851.5,2013-09-01
9,2013,"Weekday","CM","MT",1048.3,2013-09-01
9,2013,"Weekday","CM","PL",690.4,2013-09-01
9,2013,"Weekday","CM","CC",509.15,2013-09-01
9,2013,"Weekday","CM","16",165.5,2013-09-01
9,2013,"Weekday","CM","24",177.75,2013-09-01
9,2013,"Weekday","CM","GP",71.3,2013-09-01
9,2013,"Weekday","CM","BP",165.2,2013-09-01
9,2013,"Weekday","CM","DC",69.45,2013-09-01
9,2013,"Weekday","CM","CM",11.5,2013-09-01
9,2013,"Weekday","CM","CV",2.15,2013-09-01
9,2013,"Weekday","CM","ED",24.95,2013-09-01
9,2013,"Weekday","CM","NC",9.75,2013-09-01
9,2013,"Weekday","CM","WP",31.25,2013-09-01
9,2013,"Weekday","CM","SS",20.45,2013-09-01
9,2013,"Weekday","CM","SB",75,2013-09-01
9,2013,"Weekday","CM","SO",104.45,2013-09-01
9,2013,"Weekday","CM","MB",119.15,2013-09-01
9,2013,"Weekday","CM","WD",3.9,2013-09-01
9,2013,"Weekday","CV","RM",7,2013-09-01
9,2013,"Weekday","CV","EN",12,2013-09-01
9,2013,"Weekday","CV","EP",5.35,2013-09-01
9,2013,"Weekday","CV","NB",10.5,2013-09-01
