"month","year","day_type","entry_station","exit_station","avg_trips","date"
9,2013,"Weekday","CV","BK",69.5,2013-09-01
9,2013,"Weekday","CV","AS",15.2,2013-09-01
9,2013,"Weekday","CV","MA",35.45,2013-09-01
9,2013,"Weekday","CV","19",88.95,2013-09-01
9,2013,"Weekday","CV","12",116.25,2013-09-01
9,2013,"Weekday","CV","LM",120.45,2013-09-01
9,2013,"Weekday","CV","FV",72.45,2013-09-01
9,2013,"Weekday","CV","CL",112.8,2013-09-01
9,2013,"Weekday","CV","SL",53.3,2013-09-01
9,2013,"Weekday","CV","BF",73.2,2013-09-01
9,2013,"Weekday","CV","HY",32.6,2013-09-01
9,2013,"Weekday","CV","SH",22.85,2013-09-01
9,2013,"Weekday","CV","UC",23.9,2013-09-01
9,2013,"Weekday","CV","FM",41,2013-09-01
9,2013,"Weekday","CV","CN",6.95,2013-09-01
9,2013,"Weekday","CV","PH",3.2,2013-09-01
9,2013,"Weekday","CV","WC",11,2013-09-01
9,2013,"Weekday","CV","LF",2.95,2013-09-01
9,2013,"Weekday","CV","OR",1.4,2013-09-01
9,2013,"Weekday","CV","RR",6.65,2013-09-01
9,2013,"Weekday","CV","OW",11.05,2013-09-01
9,2013,"Weekday","CV","EM",621.45,2013-09-01
9,2013,"Weekday","CV","MT",495.3,2013-09-01
9,2013,"Weekday","CV","PL",218.35,2013-09-01
9,2013,"Weekday","CV","CC",200,2013-09-01
9,2013,"Weekday","CV","16",52.15,2013-09-01
9,2013,"Weekday","CV","24",28.6,2013-09-01
9,2013,"Weekday","CV","GP",14.6,2013-09-01
9,2013,"Weekday","CV","BP",17.3,2013-09-01
9,2013,"Weekday","CV","DC",52.5,2013-09-01
9,2013,"Weekday","CV","CM",2.2,2013-09-01
9,2013,"Weekday","CV","CV",6.35,2013-09-01
9,2013,"Weekday","CV","ED",135.5,2013-09-01
9,2013,"Weekday","CV","NC",0.95,2013-09-01
9,2013,"Weekday","CV","WP",6.9,2013-09-01
9,2013,"Weekday","CV","SS",5.05,2013-09-01
9,2013,"Weekday","CV","SB",4.65,2013-09-01
9,2013,"Weekday","CV","SO",21.9,2013-09-01
9,2013,"Weekday","CV","MB",5.45,2013-09-01
9,2013,"Weekday","CV","WD",90.2,2013-09-01
9,2013,"Weekday","ED","RM",17.95,2013-09-01
9,2013,"Weekday","ED","EN",36,2013-09-01
9,2013,"Weekday","ED","EP",20.4,2013-09-01
9,2013,"Weekday","ED","NB",20.2,2013-09-01
9,2013,"Weekday","ED","BK",144.1,2013-09-01
9,2013,"Weekday","ED","AS",24.1,2013-09-01
9,2013,"Weekday","ED","MA",71.9,2013-09-01
9,2013,"Weekday","ED","19",193.75,2013-09-01
9,2013,"Weekday","ED","12",239.85,2013-09-01
9,2013,"Weekday","ED","LM",178.25,2013-09-01
9,2013,"Weekday","ED","FV",138.95,2013-09-01
9,2013,"Weekday","ED","CL",293.7,2013-09-01
9,2013,"Weekday","ED","SL",101.65,2013-09-01
9,2013,"Weekday","ED","BF",220.5,2013-09-01
9,2013,"Weekday","ED","HY",81.95,2013-09-01
9,2013,"Weekday","ED","SH",48.8,2013-09-01
9,2013,"Weekday","ED","UC",62.1,2013-09-01
9,2013,"Weekday","ED","FM",104.25,2013-09-01
9,2013,"Weekday","ED","CN",14.1,2013-09-01
9,2013,"Weekday","ED","PH",9.2,2013-09-01
9,2013,"Weekday","ED","WC",6.9,2013-09-01
9,2013,"Weekday","ED","LF",3.7,2013-09-01
9,2013,"Weekday","ED","OR",4,2013-09-01
9,2013,"Weekday","ED","RR",12.15,2013-09-01
9,2013,"Weekday","ED","OW",24.4,2013-09-01
9,2013,"Weekday","ED","EM",2041.1,2013-09-01
9,2013,"Weekday","ED","MT",1405.8,2013-09-01
9,2013,"Weekday","ED","PL",629.7,2013-09-01
9,2013,"Weekday","ED","CC",477.95,2013-09-01
9,2013,"Weekday","ED","16",120.45,2013-09-01
9,2013,"Weekday","ED","24",82.15,2013-09-01
9,2013,"Weekday","ED","GP",42.9,2013-09-01
9,2013,"Weekday","ED","BP",61.35,2013-09-01
9,2013,"Weekday","ED","DC",167.15,2013-09-01
9,2013,"Weekday","ED","CM",25.1,2013-09-01
9,2013,"Weekday","ED","CV",123,2013-09-01
9,2013,"Weekday","ED","ED",33.1,2013-09-01
9,2013,"Weekday","ED","NC",2.8,2013-09-01
9,2013,"Weekday","ED","WP",14.85,2013-09-01
9,2013,"Weekday","ED","SS",20.3,2013-09-01
9,2013,"Weekday","ED","SB",18.7,2013-09-01
9,2013,"Weekday","ED","SO",118.7,2013-09-01
9,2013,"Weekday","ED","MB",19.8,2013-09-01
9,2013,"Weekday","ED","WD",34.05,2013-09-01
9,2013,"Weekday","NC","RM",7.35,2013-09-01
9,2013,"Weekday","NC","EN",10.5,2013-09-01
9,2013,"Weekday","NC","EP",6.55,2013-09-01
9,2013,"Weekday","NC","NB",7.4,2013-09-01
9,2013,"Weekday","NC","BK",63.45,2013-09-01
9,2013,"Weekday","NC","AS",9.8,2013-09-01
9,2013,"Weekday","NC","MA",52.7,2013-09-01
9,2013,"Weekday","NC","19",179.2,2013-09-01
9,2013,"Weekday","NC","12",167.75,2013-09-01
9,2013,"Weekday","NC","LM",18.35,2013-09-01
9,2013,"Weekday","NC","FV",15.2,2013-09-01
9,2013,"Weekday","NC","CL",42.75,2013-09-01
9,2013,"Weekday","NC","SL",12.35,2013-09-01
9,2013,"Weekday","NC","BF",8.5,2013-09-01
9,2013,"Weekday","NC","HY",12.2,2013-09-01
9,2013,"Weekday","NC","SH",4.95,2013-09-01
9,2013,"Weekday","NC","UC",5.4,2013-09-01
9,2013,"Weekday","NC","FM",12.45,2013-09-01
9,2013,"Weekday","NC","CN",68.95,2013-09-01
9,2013,"Weekday","NC","PH",36.9,2013-09-01
9,2013,"Weekday","NC","WC",84.1,2013-09-01
9,2013,"Weekday","NC","LF",16,2013-09-01
9,2013,"Weekday","NC","OR",8.8,2013-09-01
9,2013,"Weekday","NC","RR",27.85,2013-09-01
9,2013,"Weekday","NC","OW",8.5,2013-09-01
9,2013,"Weekday","NC","EM",618.85,2013-09-01
9,2013,"Weekday","NC","MT",502.7,2013-09-01
9,2013,"Weekday","NC","PL",240.1,2013-09-01
9,2013,"Weekday","NC","CC",211.5,2013-09-01
9,2013,"Weekday","NC","16",53.65,2013-09-01
9,2013,"Weekday","NC","24",41.35,2013-09-01
9,2013,"Weekday","NC","GP",17.2,2013-09-01
9,2013,"Weekday","NC","BP",24.7,2013-09-01
9,2013,"Weekday","NC","DC",103.4,2013-09-01
9,2013,"Weekday","NC","CM",8.55,2013-09-01
9,2013,"Weekday","NC","CV",1.15,2013-09-01
9,2013,"Weekday","NC","ED",2,2013-09-01
9,2013,"Weekday","NC","NC",5.75,2013-09-01
9,2013,"Weekday","NC","WP",81.25,2013-09-01
9,2013,"Weekday","NC","SS",9.35,2013-09-01
9,2013,"Weekday","NC","SB",11.25,2013-09-01
9,2013,"Weekday","NC","SO",64.8,2013-09-01
9,2013,"Weekday","NC","MB",11.2,2013-09-01
9,2013,"Weekday","NC","WD",2.25,2013-09-01
9,2013,"Weekday","WP","RM",47.8,2013-09-01
9,2013,"Weekday","WP","EN",48.05,2013-09-01
9,2013,"Weekday","WP","EP",14.45,2013-09-01
9,2013,"Weekday","WP","NB",16.5,2013-09-01
9,2013,"Weekday","WP","BK",117.85,2013-09-01
9,2013,"Weekday","WP","AS",35.1,2013-09-01
9,2013,"Weekday","WP","MA",223.15,2013-09-01
9,2013,"Weekday","WP","19",258.65,2013-09-01
9,2013,"Weekday","WP","12",312.55,2013-09-01
9,2013,"Weekday","WP","LM",65.25,2013-09-01
9,2013,"Weekday","WP","FV",67.95,2013-09-01
9,2013,"Weekday","WP","CL",135.5,2013-09-01
9,2013,"Weekday","WP","SL",51.8,2013-09-01
9,2013,"Weekday","WP","BF",28.3,2013-09-01
9,2013,"Weekday","WP","HY",51.05,2013-09-01
9,2013,"Weekday","WP","SH",16.4,2013-09-01
9,2013,"Weekday","WP","UC",24.7,2013-09-01
9,2013,"Weekday","WP","FM",44.6,2013-09-01
9,2013,"Weekday","WP","CN",433,2013-09-01
9,2013,"Weekday","WP","PH",139.1,2013-09-01
9,2013,"Weekday","WP","WC",281.75,2013-09-01
9,2013,"Weekday","WP","LF",51.05,2013-09-01
9,2013,"Weekday","WP","OR",25.65,2013-09-01
9,2013,"Weekday","WP","RR",62.95,2013-09-01
9,2013,"Weekday","WP","OW",40.55,2013-09-01
9,2013,"Weekday","WP","EM",863.45,2013-09-01
9,2013,"Weekday","WP","MT",712.35,2013-09-01
9,2013,"Weekday","WP","PL",461.65,2013-09-01
9,2013,"Weekday","WP","CC",453.05,2013-09-01
9,2013,"Weekday","WP","16",154.9,2013-09-01
9,2013,"Weekday","WP","24",102.4,2013-09-01
9,2013,"Weekday","WP","GP",50.85,2013-09-01
9,2013,"Weekday","WP","BP",77.45,2013-09-01
9,2013,"Weekday","WP","DC",145.25,2013-09-01
9,2013,"Weekday","WP","CM",27.55,2013-09-01
9,2013,"Weekday","WP","CV",5.75,2013-09-01
9,2013,"Weekday","WP","ED",14.3,2013-09-01
9,2013,"Weekday","WP","NC",71.45,2013-09-01
9,2013,"Weekday","WP","WP",18.45,2013-09-01
9,2013,"Weekday","WP","SS",24,2013-09-01
9,2013,"Weekday","WP","SB",44.85,2013-09-01
9,2013,"Weekday","WP","SO",118.15,2013-09-01
9,2013,"Weekday","WP","MB",33.85,2013-09-01
9,2013,"Weekday","WP","WD",10.45,2013-09-01
9,2013,"Weekday","SS","RM",11.45,2013-09-01
9,2013,"Weekday","SS","EN",34.9,2013-09-01
9,2013,"Weekday","SS","EP",11.05,2013-09-01
9,2013,"Weekday","SS","NB",7.95,2013-09-01
9,2013,"Weekday","SS","BK",38.95,2013-09-01
9,2013,"Weekday","SS","AS",7.85,2013-09-01
9,2013,"Weekday","SS","MA",24.35,2013-09-01
9,2013,"Weekday","SS","19",70.05,2013-09-01
9,2013,"Weekday","SS","12",80.1,2013-09-01
9,2013,"Weekday","SS","LM",10.6,2013-09-01
9,2013,"Weekday","SS","FV",12.75,2013-09-01
9,2013,"Weekday","SS","CL",22.05,2013-09-01
9,2013,"Weekday","SS","SL",12.6,2013-09-01
9,2013,"Weekday","SS","BF",7.75,2013-09-01
9,2013,"Weekday","SS","HY",10.4,2013-09-01
9,2013,"Weekday","SS","SH",9.25,2013-09-01
9,2013,"Weekday","SS","UC",6.75,2013-09-01
9,2013,"Weekday","SS","FM",6.95,2013-09-01
9,2013,"Weekday","SS","CN",18.8,2013-09-01
9,2013,"Weekday","SS","PH",18.35,2013-09-01
9,2013,"Weekday","SS","WC",25.15,2013-09-01
9,2013,"Weekday","SS","LF",4.85,2013-09-01
9,2013,"Weekday","SS","OR",5,2013-09-01
9,2013,"Weekday","SS","RR",6.3,2013-09-01
9,2013,"Weekday","SS","OW",13.2,2013-09-01
9,2013,"Weekday","SS","EM",669.4,2013-09-01
9,2013,"Weekday","SS","MT",801.85,2013-09-01
9,2013,"Weekday","SS","PL",443.1,2013-09-01
9,2013,"Weekday","SS","CC",371.5,2013-09-01
9,2013,"Weekday","SS","16",120.95,2013-09-01
9,2013,"Weekday","SS","24",102.9,2013-09-01
9,2013,"Weekday","SS","GP",38.8,2013-09-01
9,2013,"Weekday","SS","BP",122.25,2013-09-01
9,2013,"Weekday","SS","DC",95.15,2013-09-01
9,2013,"Weekday","SS","CM",16.55,2013-09-01
9,2013,"Weekday","SS","CV",3.6,2013-09-01
9,2013,"Weekday","SS","ED",22.25,2013-09-01
9,2013,"Weekday","SS","NC",9.45,2013-09-01
9,2013,"Weekday","SS","WP",25.95,2013-09-01
9,2013,"Weekday","SS","SS",11.6,2013-09-01
9,2013,"Weekday","SS","SB",45.05,2013-09-01
9,2013,"Weekday","SS","SO",47.8,2013-09-01
9,2013,"Weekday","SS","MB",64.85,2013-09-01
9,2013,"Weekday","SS","WD",4.6,2013-09-01
9,2013,"Weekday","SB","RM",27.4,2013-09-01
9,2013,"Weekday","SB","EN",48.7,2013-09-01
9,2013,"Weekday","SB","EP",9.7,2013-09-01
9,2013,"Weekday","SB","NB",10.85,2013-09-01
9,2013,"Weekday","SB","BK",48.75,2013-09-01
9,2013,"Weekday","SB","AS",14.1,2013-09-01
9,2013,"Weekday","SB","MA",35.05,2013-09-01
9,2013,"Weekday","SB","19",47.6,2013-09-01
9,2013,"Weekday","SB","12",89.35,2013-09-01
9,2013,"Weekday","SB","LM",14.2,2013-09-01
9,2013,"Weekday","SB","FV",34.1,2013-09-01
9,2013,"Weekday","SB","CL",27.85,2013-09-01
9,2013,"Weekday","SB","SL",17.35,2013-09-01
9,2013,"Weekday","SB","BF",16.8,2013-09-01
9,2013,"Weekday","SB","HY",11.9,2013-09-01
9,2013,"Weekday","SB","SH",8.75,2013-09-01
9,2013,"Weekday","SB","UC",6.05,2013-09-01
9,2013,"Weekday","SB","FM",9.15,2013-09-01
9,2013,"Weekday","SB","CN",33.75,2013-09-01
9,2013,"Weekday","SB","PH",30.35,2013-09-01
9,2013,"Weekday","SB","WC",24,2013-09-01
9,2013,"Weekday","SB","LF",9.5,2013-09-01
9,2013,"Weekday","SB","OR",6.65,2013-09-01
9,2013,"Weekday","SB","RR",12.65,2013-09-01
9,2013,"Weekday","SB","OW",24.7,2013-09-01
9,2013,"Weekday","SB","EM",595.4,2013-09-01
9,2013,"Weekday","SB","MT",656.45,2013-09-01
9,2013,"Weekday","SB","PL",422.55,2013-09-01
9,2013,"Weekday","SB","CC",316.2,2013-09-01
9,2013,"Weekday","SB","16",131.8,2013-09-01
9,2013,"Weekday","SB","24",141.4,2013-09-01
9,2013,"Weekday","SB","GP",64.05,2013-09-01
9,2013,"Weekday","SB","BP",147.5,2013-09-01
9,2013,"Weekday","SB","DC",163.9,2013-09-01
9,2013,"Weekday","SB","CM",73.85,2013-09-01
9,2013,"Weekday","SB","CV",5.6,2013-09-01
9,2013,"Weekday","SB","ED",19.15,2013-09-01
9,2013,"Weekday","SB","NC",8.6,2013-09-01
9,2013,"Weekday","SB","WP",41.2,2013-09-01
9,2013,"Weekday","SB","SS",41.75,2013-09-01
9,2013,"Weekday","SB","SB",13.25,2013-09-01
9,2013,"Weekday","SB","SO",58.7,2013-09-01
9,2013,"Weekday","SB","MB",66.35,2013-09-01
9,2013,"Weekday","SB","WD",5.15,2013-09-01
9,2013,"Weekday","SO","RM",38.7,2013-09-01
9,2013,"Weekday","SO","EN",88.9,2013-09-01
9,2013,"Weekday","SO","EP",59.9,2013-09-01
9,2013,"Weekday","SO","NB",90.9,2013-09-01
9,2013,"Weekday","SO","BK",170.95,2013-09-01
9,2013,"Weekday","SO","AS",59.15,2013-09-01
9,2013,"Weekday","SO","MA",117.2,2013-09-01
9,2013,"Weekday","SO","19",74.8,2013-09-01
9,2013,"Weekday","SO","12",124.55,2013-09-01
9,2013,"Weekday","SO","LM",34.15,2013-09-01
9,2013,"Weekday","SO","FV",58.85,2013-09-01
9,2013,"Weekday","SO","CL",63.35,2013-09-01
9,2013,"Weekday","SO","SL",42.85,2013-09-01
9,2013,"Weekday","SO","BF",27.85,2013-09-01
9,2013,"Weekday","SO","HY",23.4,2013-09-01
9,2013,"Weekday","SO","SH",14.1,2013-09-01
9,2013,"Weekday","SO","UC",26.6,2013-09-01
9,2013,"Weekday","SO","FM",57.2,2013-09-01
9,2013,"Weekday","SO","CN",107.1,2013-09-01
9,2013,"Weekday","SO","PH",149.35,2013-09-01
9,2013,"Weekday","SO","WC",174.25,2013-09-01
9,2013,"Weekday","SO","LF",89,2013-09-01
9,2013,"Weekday","SO","OR",64.55,2013-09-01
9,2013,"Weekday","SO","RR",133.3,2013-09-01
9,2013,"Weekday","SO","OW",63.05,2013-09-01
9,2013,"Weekday","SO","EM",647.35,2013-09-01
9,2013,"Weekday","SO","MT",617.6,2013-09-01
9,2013,"Weekday","SO","PL",1722.75,2013-09-01
9,2013,"Weekday","SO","CC",679.9,2013-09-01
9,2013,"Weekday","SO","16",270.15,2013-09-01
9,2013,"Weekday","SO","24",226.1,2013-09-01
9,2013,"Weekday","SO","GP",109.6,2013-09-01
9,2013,"Weekday","SO","BP",102.95,2013-09-01
9,2013,"Weekday","SO","DC",179.75,2013-09-01
9,2013,"Weekday","SO","CM",98.05,2013-09-01
9,2013,"Weekday","SO","CV",22.95,2013-09-01
9,2013,"Weekday","SO","ED",124.65,2013-09-01
9,2013,"Weekday","SO","NC",54.75,2013-09-01
9,2013,"Weekday","SO","WP",121.15,2013-09-01
9,2013,"Weekday","SO","SS",44.3,2013-09-01
9,2013,"Weekday","SO","SB",63.05,2013-09-01
9,2013,"Weekday","SO","SO",54,2013-09-01
9,2013,"Weekday","SO","MB",358.55,2013-09-01
9,2013,"Weekday","SO","WD",41.35,2013-09-01
9,2013,"Weekday","MB","RM",32.15,2013-09-01
9,2013,"Weekday","MB","EN",56.85,2013-09-01
9,2013,"Weekday","MB","EP",27.55,2013-09-01
9,2013,"Weekday","MB","NB",36.4,2013-09-01
9,2013,"Weekday","MB","BK",185.25,2013-09-01
9,2013,"Weekday","MB","AS",33.1,2013-09-01
9,2013,"Weekday","MB","MA",65.9,2013-09-01
9,2013,"Weekday","MB","19",110.6,2013-09-01
9,2013,"Weekday","MB","12",139.15,2013-09-01
9,2013,"Weekday","MB","LM",21.8,2013-09-01
9,2013,"Weekday","MB","FV",34.05,2013-09-01
9,2013,"Weekday","MB","CL",33.05,2013-09-01
9,2013,"Weekday","MB","SL",22.45,2013-09-01
9,2013,"Weekday","MB","BF",12.15,2013-09-01
9,2013,"Weekday","MB","HY",9.95,2013-09-01
9,2013,"Weekday","MB","SH",5.15,2013-09-01
9,2013,"Weekday","MB","UC",5.45,2013-09-01
9,2013,"Weekday","MB","FM",9.85,2013-09-01
9,2013,"Weekday","MB","CN",25,2013-09-01
9,2013,"Weekday","MB","PH",21.35,2013-09-01
9,2013,"Weekday","MB","WC",33.05,2013-09-01
9,2013,"Weekday","MB","LF",14.55,2013-09-01
9,2013,"Weekday","MB","OR",9.8,2013-09-01
9,2013,"Weekday","MB","RR",24.75,2013-09-01
9,2013,"Weekday","MB","OW",25.8,2013-09-01
9,2013,"Weekday","MB","EM",1144.1,2013-09-01
9,2013,"Weekday","MB","MT",1414.25,2013-09-01
9,2013,"Weekday","MB","PL",855.9,2013-09-01
9,2013,"Weekday","MB","CC",512,2013-09-01
9,2013,"Weekday","MB","16",257.75,2013-09-01
9,2013,"Weekday","MB","24",256.9,2013-09-01
9,2013,"Weekday","MB","GP",153.3,2013-09-01
9,2013,"Weekday","MB","BP",188.3,2013-09-01
9,2013,"Weekday","MB","DC",342,2013-09-01
9,2013,"Weekday","MB","CM",116.45,2013-09-01
9,2013,"Weekday","MB","CV",5.95,2013-09-01
9,2013,"Weekday","MB","ED",23.35,2013-09-01
9,2013,"Weekday","MB","NC",11.9,2013-09-01
9,2013,"Weekday","MB","WP",36.7,2013-09-01
9,2013,"Weekday","MB","SS",62.1,2013-09-01
9,2013,"Weekday","MB","SB",73.45,2013-09-01
9,2013,"Weekday","MB","SO",352.35,2013-09-01
9,2013,"Weekday","MB","MB",34.4,2013-09-01
9,2013,"Weekday","MB","WD",6.8,2013-09-01
9,2013,"Weekday","WD","RM",3.6,2013-09-01
9,2013,"Weekday","WD","EN",19.15,2013-09-01
9,2013,"Weekday","WD","EP",11.95,2013-09-01
9,2013,"Weekday","WD","NB",5.15,2013-09-01
9,2013,"Weekday","WD","BK",63.65,2013-09-01
9,2013,"Weekday","WD","AS",11.2,2013-09-01
9,2013,"Weekday","WD","MA",28.5,2013-09-01
9,2013,"Weekday","WD","19",86.05,2013-09-01
9,2013,"Weekday","WD","12",126,2013-09-01
9,2013,"Weekday","WD","LM",73.25,2013-09-01
9,2013,"Weekday","WD","FV",58.15,2013-09-01
9,2013,"Weekday","WD","CL",134.9,2013-09-01
9,2013,"Weekday","WD","SL",43.2,2013-09-01
9,2013,"Weekday","WD","BF",120.5,2013-09-01
9,2013,"Weekday","WD","HY",49.2,2013-09-01
9,2013,"Weekday","WD","SH",25.15,2013-09-01
9,2013,"Weekday","WD","UC",27.5,2013-09-01
9,2013,"Weekday","WD","FM",37.8,2013-09-01
9,2013,"Weekday","WD","CN",7.75,2013-09-01
9,2013,"Weekday","WD","PH",4.35,2013-09-01
9,2013,"Weekday","WD","WC",5.7,2013-09-01
9,2013,"Weekday","WD","LF",2.05,2013-09-01
9,2013,"Weekday","WD","OR",1.65,2013-09-01
9,2013,"Weekday","WD","RR",7.7,2013-09-01
9,2013,"Weekday","WD","OW",7.85,2013-09-01
9,2013,"Weekday","WD","EM",929.15,2013-09-01
9,2013,"Weekday","WD","MT",638.2,2013-09-01
9,2013,"Weekday","WD","PL",273.95,2013-09-01
9,2013,"Weekday","WD","CC",204.2,2013-09-01
9,2013,"Weekday","WD","16",45.2,2013-09-01
9,2013,"Weekday","WD","24",29.2,2013-09-01
9,2013,"Weekday","WD","GP",18.6,2013-09-01
9,2013,"Weekday","WD","BP",21,2013-09-01
9,2013,"Weekday","WD","DC",68.4,2013-09-01
9,2013,"Weekday","WD","CM",3.8,2013-09-01
9,2013,"Weekday","WD","CV",83.65,2013-09-01
9,2013,"Weekday","WD","ED",35.2,2013-09-01
9,2013,"Weekday","WD","NC",2.65,2013-09-01
9,2013,"Weekday","WD","WP",10.45,2013-09-01
9,2013,"Weekday","WD","SS",4.2,2013-09-01
9,2013,"Weekday","WD","SB",4.6,2013-09-01
9,2013,"Weekday","WD","SO",43.2,2013-09-01
9,2013,"Weekday","WD","MB",7.45,2013-09-01
9,2013,"Weekday","WD","WD",13.15,2013-09-01
